Entry Time,Type,Entry Price,Take Profit,Stop Loss,Closing Price,Result,Profit/Loss,Balance,Risk-Reward
2023-05-18 21:00:00,short,1.07692,1.0739200000000002,1.07792,1.07792,Loss,1.0,337.0,3.0
2023-05-25 21:00:00,short,1.07248,1.0694800000000002,1.07348,1.07348,Loss,1.0,336.0,3.0
2023-06-10 21:00:00,long,1.07478,1.07778,1.0737800000000002,1.07778,Win,3.0,339.0,3.0
2023-06-13 21:00:00,long,1.07926,1.08226,1.0782600000000002,1.08226,Win,3.0,342.0,3.0
2023-06-18 21:00:00,long,1.09403,1.09703,1.0930300000000002,1.0930300000000002,Loss,1.0,341.0,3.0
2023-06-22 21:00:00,long,1.09554,1.0985399999999998,1.09454,1.09454,Loss,1.0,340.0,3.0
2023-06-25 21:00:00,short,1.09042,1.08742,1.0914199999999998,1.0914199999999998,Loss,1.0,339.0,3.0
2023-07-09 21:00:00,long,1.09697,1.09997,1.09597,1.09997,Win,3.0,342.0,3.0
2023-07-11 21:00:00,long,1.10081,1.10381,1.0998100000000002,1.10381,Win,3.0,345.0,3.0
2023-07-13 21:00:00,long,1.12259,1.1255899999999999,1.12159,1.12159,Loss,1.0,344.0,3.0
2023-07-15 21:00:00,long,1.12248,1.1254799999999998,1.12148,1.12148,Loss,1.0,343.0,3.0
2023-07-22 21:00:00,short,1.11242,1.10942,1.1134199999999999,1.1134199999999999,Loss,1.0,342.0,3.0
2023-07-25 21:00:00,short,1.10479,1.10179,1.1057899999999998,1.1057899999999998,Loss,1.0,341.0,3.0
2023-08-01 21:00:00,short,1.0984,1.0954000000000002,1.0994,1.0954000000000002,Win,3.0,344.0,3.0
2023-08-07 21:00:00,long,1.1002,1.1032,1.0992000000000002,1.0992000000000002,Loss,1.0,343.0,3.0
2023-08-13 21:00:00,short,1.09507,1.09207,1.0960699999999999,1.09207,Win,3.0,346.0,3.0
2023-08-27 21:00:00,short,1.07945,1.0764500000000001,1.08045,1.08045,Loss,1.0,345.0,3.0
2023-08-30 21:00:00,long,1.09228,1.0952799999999998,1.09128,1.09128,Loss,1.0,344.0,3.0
2023-09-03 21:00:00,short,1.07762,1.0746200000000001,1.07862,1.07862,Loss,1.0,343.0,3.0
2023-09-06 21:00:00,short,1.07266,1.06966,1.0736599999999998,1.06966,Win,3.0,346.0,3.0
2023-09-16 21:00:00,short,1.06593,1.0629300000000002,1.06693,1.06693,Loss,1.0,345.0,3.0
2023-09-19 21:00:00,long,1.06789,1.07089,1.0668900000000001,1.07089,Win,3.0,348.0,3.0
2023-09-21 21:00:00,short,1.06576,1.0627600000000001,1.06676,1.0627600000000001,Win,3.0,351.0,3.0
2023-09-26 21:00:00,short,1.05719,1.0541900000000002,1.05819,1.0541900000000002,Win,3.0,354.0,3.0
2023-09-27 21:00:00,short,1.05019,1.04719,1.0511899999999998,1.0511899999999998,Loss,1.0,353.0,3.0
2023-10-03 21:00:00,short,1.0466,1.0436,1.0475999999999999,1.0475999999999999,Loss,1.0,352.0,3.0
2023-10-05 21:00:00,long,1.05465,1.05765,1.0536500000000002,1.05765,Win,3.0,355.0,3.0
2023-10-11 21:00:00,long,1.0619,1.0649,1.0609000000000002,1.0609000000000002,Loss,1.0,354.0,3.0
2023-10-14 21:00:00,short,1.05064,1.0476400000000001,1.05164,1.05164,Loss,1.0,353.0,3.0
2023-10-15 21:00:00,short,1.05137,1.04837,1.0523699999999998,1.0523699999999998,Loss,1.0,352.0,3.0
2023-10-17 21:00:00,long,1.05768,1.0606799999999998,1.05668,1.05668,Loss,1.0,351.0,3.0
2023-10-26 21:00:00,short,1.0561800000000001,1.0531800000000002,1.05718,1.05718,Loss,1.0,350.0,3.0
2023-11-04 21:00:00,long,1.07274,1.07574,1.0717400000000001,1.0717400000000001,Loss,1.0,349.0,3.0
2023-11-05 22:00:00,long,1.07212,1.0751199999999999,1.07112,1.0751199999999999,Win,3.0,352.0,3.0
2023-11-08 22:00:00,short,1.07087,1.06787,1.0718699999999999,1.06787,Win,3.0,355.0,3.0
2023-11-14 22:00:00,long,1.08784,1.0908399999999998,1.08684,1.08684,Loss,1.0,354.0,3.0
2023-11-15 22:00:00,long,1.08461,1.08761,1.0836100000000002,1.08761,Win,3.0,357.0,3.0
2023-11-19 22:00:00,long,1.09086,1.0938599999999998,1.08986,1.0938599999999998,Win,3.0,360.0,3.0
2023-11-29 22:00:00,long,1.09689,1.0998899999999998,1.09589,1.09589,Loss,1.0,359.0,3.0
2023-12-02 22:00:00,short,1.08786,1.0848600000000002,1.08886,1.0848600000000002,Win,3.0,362.0,3.0
2023-12-05 22:00:00,short,1.07957,1.07657,1.0805699999999998,1.07657,Win,3.0,365.0,3.0
2023-12-14 22:00:00,long,1.09917,1.1021699999999999,1.09817,1.09817,Loss,1.0,364.0,3.0
2023-12-19 22:00:00,long,1.09804,1.1010399999999998,1.09704,1.09704,Loss,1.0,363.0,3.0
2023-12-23 22:00:00,long,1.10137,1.1043699999999999,1.10037,1.1043699999999999,Win,3.0,366.0,3.0
2023-12-27 22:00:00,long,1.11047,1.11347,1.1094700000000002,1.11347,Win,3.0,369.0,3.0
2023-12-28 22:00:00,long,1.10609,1.10909,1.1050900000000001,1.1050900000000001,Loss,1.0,368.0,3.0
2023-12-31 22:00:00,short,1.10365,1.1006500000000001,1.10465,1.1006500000000001,Win,3.0,371.0,3.0
2024-01-03 22:00:00,short,1.09211,1.08911,1.0931099999999998,1.0931099999999998,Loss,1.0,370.0,3.0
2024-01-17 22:00:00,short,1.0882,1.0852000000000002,1.0892,1.0852000000000002,Win,3.0,373.0,3.0
2024-02-06 22:00:00,short,1.07539,1.0723900000000002,1.07639,1.07639,Loss,1.0,372.0,3.0
2024-02-14 22:00:00,short,1.07271,1.0697100000000002,1.07371,1.07371,Loss,1.0,371.0,3.0
2024-02-21 22:00:00,long,1.08186,1.08486,1.0808600000000002,1.08486,Win,3.0,374.0,3.0
2024-02-27 22:00:00,long,1.0843800000000001,1.08738,1.0833800000000002,1.0833800000000002,Loss,1.0,373.0,3.0
2024-03-09 22:00:00,long,1.0934,1.0963999999999998,1.0924,1.0924,Loss,1.0,372.0,3.0
2024-03-16 21:00:00,short,1.08872,1.08572,1.0897199999999998,1.0897199999999998,Loss,1.0,371.0,3.0
2024-03-19 21:00:00,short,1.08653,1.08353,1.0875299999999999,1.0875299999999999,Loss,1.0,370.0,3.0
2024-03-24 21:00:00,short,1.08073,1.07773,1.0817299999999999,1.0817299999999999,Loss,1.0,369.0,3.0
2024-03-26 21:00:00,long,1.08307,1.0860699999999999,1.08207,1.08207,Loss,1.0,368.0,3.0
2024-03-30 21:00:00,short,1.07891,1.0759100000000001,1.07991,1.0759100000000001,Win,3.0,371.0,3.0
2024-04-02 21:00:00,short,1.0768900000000001,1.0738900000000002,1.07789,1.07789,Loss,1.0,370.0,3.0
2024-04-04 21:00:00,long,1.08365,1.08665,1.0826500000000001,1.0826500000000001,Loss,1.0,369.0,3.0
2024-04-09 21:00:00,long,1.08565,1.08865,1.0846500000000001,1.0846500000000001,Loss,1.0,368.0,3.0
2024-04-11 21:00:00,short,1.07256,1.06956,1.0735599999999998,1.06956,Win,3.0,371.0,3.0
2024-04-14 21:00:00,short,1.06334,1.06034,1.0643399999999998,1.0643399999999998,Loss,1.0,370.0,3.0
2024-04-24 21:00:00,long,1.0698400000000001,1.07284,1.0688400000000002,1.07284,Win,3.0,373.0,3.0
2024-05-05 21:00:00,long,1.0757700000000001,1.07877,1.0747700000000002,1.07877,Win,3.0,376.0,3.0
2024-05-11 21:00:00,long,1.0767,1.0796999999999999,1.0757,1.0796999999999999,Win,3.0,379.0,3.0
2024-05-15 21:00:00,long,1.0883800000000001,1.09138,1.0873800000000002,1.0873800000000002,Loss,1.0,378.0,3.0
2024-05-16 21:00:00,long,1.08666,1.0896599999999999,1.08566,1.08566,Loss,1.0,377.0,3.0
2024-05-30 21:00:00,short,1.0831600000000001,1.0801600000000002,1.08416,1.08416,Loss,1.0,376.0,3.0
2024-06-04 21:00:00,long,1.08786,1.09086,1.0868600000000002,1.0868600000000002,Loss,1.0,375.0,3.0
2024-06-09 21:00:00,short,1.07737,1.07437,1.0783699999999998,1.07437,Win,3.0,378.0,3.0
2024-06-10 21:00:00,short,1.07648,1.0734800000000002,1.07748,1.0734800000000002,Win,3.0,381.0,3.0
2024-06-16 21:00:00,short,1.0701100000000001,1.0671100000000002,1.07111,1.07111,Loss,1.0,380.0,3.0
2024-06-18 21:00:00,long,1.07392,1.0769199999999999,1.07292,1.07292,Loss,1.0,379.0,3.0
2024-06-22 21:00:00,short,1.06907,1.06607,1.0700699999999999,1.0700699999999999,Loss,1.0,378.0,3.0
2024-06-23 21:00:00,short,1.06795,1.06495,1.0689499999999998,1.0689499999999998,Loss,1.0,377.0,3.0
2024-07-04 21:00:00,long,1.08103,1.0840299999999998,1.08003,1.0840299999999998,Win,3.0,380.0,3.0
2024-07-13 21:00:00,long,1.0904,1.0934,1.0894000000000001,1.0894000000000001,Loss,1.0,379.0,3.0
2024-07-21 21:00:00,short,1.08863,1.08563,1.0896299999999999,1.0896299999999999,Loss,1.0,378.0,3.0
2024-07-24 21:00:00,short,1.08394,1.08094,1.0849399999999998,1.0849399999999998,Loss,1.0,377.0,3.0
2024-07-30 21:00:00,short,1.08147,1.07847,1.0824699999999998,1.0824699999999998,Loss,1.0,376.0,3.0
2024-08-04 21:00:00,long,1.0922100000000001,1.09521,1.0912100000000002,1.09521,Win,3.0,379.0,3.0
2024-08-14 21:00:00,long,1.1011900000000001,1.10419,1.1001900000000002,1.1001900000000002,Loss,1.0,378.0,3.0
2024-08-20 21:00:00,long,1.11292,1.1159199999999998,1.11192,1.1159199999999998,Win,3.0,381.0,3.0
2024-08-21 21:00:00,long,1.1149,1.1179,1.1139000000000001,1.1139000000000001,Loss,1.0,380.0,3.0
2024-08-25 21:00:00,long,1.11864,1.12164,1.1176400000000002,1.1176400000000002,Loss,1.0,379.0,3.0
2024-08-29 21:00:00,short,1.10771,1.10471,1.1087099999999999,1.10471,Win,3.0,382.0,3.0
2024-08-31 21:00:00,short,1.1045,1.1015000000000001,1.1055,1.1055,Loss,1.0,381.0,3.0
2024-09-01 21:00:00,short,1.10445,1.10145,1.1054499999999998,1.1054499999999998,Loss,1.0,380.0,3.0
2024-09-05 21:00:00,long,1.11099,1.1139899999999998,1.10999,1.1139899999999998,Win,3.0,383.0,3.0
2024-09-10 21:00:00,short,1.10191,1.09891,1.1029099999999998,1.1029099999999998,Loss,1.0,382.0,3.0
2024-09-14 21:00:00,long,1.10716,1.1101599999999998,1.10616,1.1101599999999998,Win,3.0,385.0,3.0
2024-09-17 21:00:00,long,1.11132,1.11432,1.1103200000000002,1.11432,Win,3.0,388.0,3.0
2024-10-01 21:00:00,short,1.1067500000000001,1.1037500000000002,1.10775,1.1037500000000002,Win,3.0,391.0,3.0
2024-10-02 21:00:00,short,1.10443,1.1014300000000001,1.10543,1.1014300000000001,Win,3.0,394.0,3.0
2024-10-06 21:00:00,short,1.09621,1.09321,1.0972099999999998,1.0972099999999998,Loss,1.0,393.0,3.0
2024-10-10 21:00:00,short,1.09362,1.0906200000000001,1.09462,1.09462,Loss,1.0,392.0,3.0
2024-10-15 21:00:00,short,1.08904,1.0860400000000001,1.09004,1.0860400000000001,Win,3.0,395.0,3.0
2024-10-17 21:00:00,short,1.08308,1.0800800000000002,1.08408,1.08408,Loss,1.0,394.0,3.0
2024-10-22 21:00:00,short,1.07962,1.0766200000000001,1.08062,1.0766200000000001,Win,3.0,397.0,3.0
2024-10-23 21:00:00,short,1.07815,1.07515,1.0791499999999998,1.0791499999999998,Loss,1.0,396.0,3.0
2024-10-31 21:00:00,long,1.08831,1.09131,1.0873100000000002,1.0873100000000002,Loss,1.0,395.0,3.0
2024-11-07 22:00:00,short,1.08024,1.0772400000000002,1.08124,1.0772400000000002,Win,3.0,398.0,3.0
2024-11-12 22:00:00,short,1.0622800000000001,1.0592800000000002,1.06328,1.0592800000000002,Win,3.0,401.0,3.0
2024-11-14 22:00:00,short,1.05292,1.0499200000000002,1.05392,1.05392,Loss,1.0,400.0,3.0
2024-11-23 22:00:00,short,1.04144,1.03844,1.0424399999999998,1.0424399999999998,Loss,1.0,399.0,3.0
2024-12-03 22:00:00,short,1.05047,1.0474700000000001,1.05147,1.0474700000000001,Win,3.0,402.0,3.0
2024-12-19 22:00:00,short,1.0358,1.0328000000000002,1.0368,1.0368,Loss,1.0,401.0,3.0
2024-12-25 22:00:00,short,1.03912,1.0361200000000002,1.04012,1.04012,Loss,1.0,400.0,3.0
